DateTime,FedBalanceSheetChange,Start,End,Open,Close,Change,High,Low,HighChangePercent,LowChangePercent,Influence1,Influence2,Influence3
02/27/2008 00:00:00,14876,02/29/2008 00:00:00,03/06/2008 00:00:00,1364.07,1304.34,-59.73,1364.07,1303.42,0,-0.0444625275828953059593715865,-1,-1,-1
03/05/2008 00:00:00,-12617,03/07/2008 00:00:00,03/13/2008 00:00:00,1301.53,1315.48,13.95,1333.26,1272.66,0.0243790000998824460442709734,-0.0221815862869084846296282068,1,1,0
03/12/2008 00:00:00,15357,03/14/2008 00:00:00,03/20/2008 00:00:00,1316.05,1329.51,13.46,1341.51,1256.98,0.0193457695376315489533072452,-0.0448843129060446031685726226,1,-1,-1
03/19/2008 00:00:00,-7919,03/24/2008 00:00:00,03/27/2008 00:00:00,1330.29,1325.66,-4.63,1359.68,1325.66,0.0220929271061197182569214231,-0.0034804441136894962752482541,-1,-1,0
03/26/2008 00:00:00,5319,03/28/2008 00:00:00,04/03/2008 00:00:00,1327.02,1369.31,42.29,1377.95,1312.81,0.0383792256333740260131723712,-0.0107082033428282919624421636,1,1,1
04/02/2008 00:00:00,-10257,04/04/2008 00:00:00,04/10/2008 00:00:00,1369.85,1360.55,-9.30,1386.74,1349.97,0.0123298171332627659962769646,-0.0145125378691097565426871555,1,0,0
04/09/2008 00:00:00,9321,04/11/2008 00:00:00,04/17/2008 00:00:00,1357.98,1365.56,7.58,1368.6,1324.35,0.0078204391817257986126452525,-0.0247647240754650289400432996,-1,-1,0
04/16/2008 00:00:00,-11125,04/18/2008 00:00:00,04/24/2008 00:00:00,1369,1388.82,19.82,1397.72,1369,0.0209788166544923301680058437,0,-1,-1,0
04/23/2008 00:00:00,3877,04/25/2008 00:00:00,05/01/2008 00:00:00,1387.88,1409.34,21.46,1410.07,1379.98,0.0159884139839179179756174885,-0.005692134766694526904343315,1,0,0
04/30/2008 00:00:00,2350,05/02/2008 00:00:00,05/08/2008 00:00:00,1409.16,1397.68,-11.48,1422.72,1389.39,0.0096227539810951204973175509,-0.0140296346759771778932129779,-1,0,0
05/07/2008 00:00:00,1097,05/09/2008 00:00:00,05/15/2008 00:00:00,1394.9,1423.57,28.67,1424.4,1384.11,0.0211484694243314932970105384,-0.0077353215284249767008387698,1,1,0
05/14/2008 00:00:00,-9053,05/16/2008 00:00:00,05/22/2008 00:00:00,1423.89,1394.35,-29.54,1440.24,1388.81,0.0114826285738364620862566631,-0.0246367345792160911306350912,1,1,0
05/21/2008 00:00:00,18312,05/23/2008 00:00:00,05/29/2008 00:00:00,1392.2,1398.26,6.06,1406.32,1373.07,0.0101422209452664847004740698,-0.0137408418330699612124694728,1,0,0
05/28/2008 00:00:00,5567,05/30/2008 00:00:00,06/05/2008 00:00:00,1398.36,1404.05,5.69,1404.46,1370.12,0.0043622529248548299436482737,-0.0201950856717869504276438113,-1,-1,0
06/04/2008 00:00:00,-8115,06/06/2008 00:00:00,06/12/2008 00:00:00,1400.06,1339.87,-60.19,1400.06,1331.29,0,-0.0491193234575661043098152936,1,1,1
06/11/2008 00:00:00,-5329,06/13/2008 00:00:00,06/19/2008 00:00:00,1341.81,1342.83,1.02,1366.59,1330.5,0.0184675922820667605696782704,-0.0084289131844299863617054576,-1,0,0
06/18/2008 00:00:00,11694,06/20/2008 00:00:00,06/26/2008 00:00:00,1341.02,1283.15,-57.87,1341.02,1283.15,0,-0.04315371881105427212122116,-1,-1,-1
06/25/2008 00:00:00,-9591,06/27/2008 00:00:00,07/03/2008 00:00:00,1283.6,1262.9,-20.7,1292.17,1252.01,0.0066765347460267996260517295,-0.0246104705515736989716422562,1,1,0
07/02/2008 00:00:00,10249,07/07/2008 00:00:00,07/10/2008 00:00:00,1262.9,1253.39,-9.51,1277.36,1236.76,0.0114498376751920183704172935,-0.0206983925884868160582785652,1,-1,0
07/09/2008 00:00:00,-4928,07/11/2008 00:00:00,07/17/2008 00:00:00,1248.66,1260.32,11.66,1262.31,1200.44,0.0109317188025563403969054827,-0.0386173978504957314240866209,1,1,1
07/16/2008 00:00:00,12647,07/18/2008 00:00:00,07/24/2008 00:00:00,1258.22,1252.54,-5.68,1291.17,1248.82,0.026187789098885727456247715,-0.0074708715486957765732542799,1,1,0
07/23/2008 00:00:00,-11016,07/25/2008 00:00:00,07/31/2008 00:00:00,1253.51,1267.38,13.87,1284.93,1234.37,0.0250656157509712726663528811,-0.0152691242989684964619348868,1,-1,0
07/30/2008 00:00:00,18960,08/01/2008 00:00:00,08/07/2008 00:00:00,1269.42,1266.06,-3.36,1291.67,1247.45,0.0175276898110948307100880717,-0.0173071166359439744135116825,1,0,0
08/06/2008 00:00:00,-16915,08/08/2008 00:00:00,08/14/2008 00:00:00,1266.29,1292.93,26.64,1313.15,1262.11,0.0370057411809301186931903434,-0.0033009816076886021369512513,-1,-1,-1
08/13/2008 00:00:00,12922,08/15/2008 00:00:00,08/21/2008 00:00:00,1293.85,1277.72,-16.13,1302.05,1261.16,0.0063376743826564130308768404,-0.0252656799474436758511419407,-1,-1,0
08/20/2008 00:00:00,-16021,08/22/2008 00:00:00,08/28/2008 00:00:00,1277.59,1300.68,23.09,1300.68,1263.21,0.0180730907411610923692264341,-0.0112555671224727807825671773,1,0,0
08/27/2008 00:00:00,11371,08/29/2008 00:00:00,09/04/2008 00:00:00,1296.49,1236.83,-59.66,1303.04,1232.83,0.0050521022144405278868329104,-0.0491018056444708405001195536,-1,-1,-1
09/03/2008 00:00:00,-4729,09/05/2008 00:00:00,09/11/2008 00:00:00,1233.21,1249.05,15.84,1274.42,1211.54,0.0334168551990334168551990334,-0.0175720274730175720274730176,1,-1,-1
09/10/2008 00:00:00,20472,09/12/2008 00:00:00,09/18/2008 00:00:00,1245.88,1206.51,-39.37,1255.09,1133.5,0.0073923652358172536680900247,-0.0902013034963238835200821909,-1,-1,-1
09/17/2008 00:00:00,69368,09/19/2008 00:00:00,09/25/2008 00:00:00,1213.11,1209.18,-3.93,1265.12,1179.79,0.0428732761250010304094434965,-0.0274665941258418445153366142,1,1,1
09/24/2008 00:00:00,216732,09/26/2008 00:00:00,10/02/2008 00:00:00,1204.47,1114.28,-90.19,1215.77,1106.39,0.0093817197605585859340622847,-0.0814300065589014255232591928,-1,-1,-1
10/01/2008 00:00:00,292164,10/03/2008 00:00:00,10/09/2008 00:00:00,1115.16,909.92,-205.24,1153.82,909.19,0.0346676710068510348290828222,-0.1846999533699200114781735356,1,1,1
10/08/2008 00:00:00,87598,10/10/2008 00:00:00,10/16/2008 00:00:00,902.31,946.43,44.12,1044.31,839.8,0.1573738515587769170240826324,-0.0692777426826700357970098968,1,1,1
10/15/2008 00:00:00,179222,10/17/2008 00:00:00,10/23/2008 00:00:00,942.29,908.11,-34.18,985.44,858.44,0.045792696515934584894246994,-0.0889853442146260705303038343,1,1,1
10/22/2008 00:00:00,31793,10/24/2008 00:00:00,10/30/2008 00:00:00,895.22,954.09,58.87,969.97,845.27,0.0834990281718460266750072608,-0.0557963405643305556176135475,1,1,1
10/29/2008 00:00:00,166484,10/31/2008 00:00:00,11/06/2008 00:00:00,953.11,904.88,-48.23,1007.51,899.73,0.0570763080861600444859460083,-0.0560061273095445436518345207,1,1,1
11/05/2008 00:00:00,105119,11/07/2008 00:00:00,11/13/2008 00:00:00,907.44,911.29,3.85,951.95,818.69,0.0490500749360839284139998237,-0.0978026095389226835934056246,1,1,1
11/12/2008 00:00:00,138647,11/14/2008 00:00:00,11/20/2008 00:00:00,891.96,752.44,-139.52,893.77,747.78,0.002029238979326427194044576,-0.1616440199112067805731198708,-1,-1,-1
11/19/2008 00:00:00,-25715,11/21/2008 00:00:00,11/26/2008 00:00:00,785.3,887.68,102.38,887.68,775.47,0.1303705590220297975296065198,-0.0125175092321405832166051191,1,-1,-1
11/26/2008 00:00:00,-81020,11/28/2008 00:00:00,12/04/2008 00:00:00,886.89,845.22,-41.67,896.25,815.69,0.010553732706423570003044346,-0.0802805308437348487411065634,1,1,1
12/03/2008 00:00:00,30807,12/05/2008 00:00:00,12/11/2008 00:00:00,844.43,873.59,29.16,918.57,818.41,0.0877988702438331181980744407,-0.0308136849709271342799284725,1,1,1
12/10/2008 00:00:00,113088,12/12/2008 00:00:00,12/18/2008 00:00:00,871.79,885.28,13.49,918.85,851.35,0.053980889893208226751855378,-0.0234460133747806237740740316,1,1,1
12/17/2008 00:00:00,4971,12/19/2008 00:00:00,12/24/2008 00:00:00,886.96,865.42,-21.54,905.47,857.09,0.0208690358077027148913141517,-0.0336768287183187516911698385,1,1,-1
12/24/2008 00:00:00,-22672,12/26/2008 00:00:00,12/31/2008 00:00:00,869.51,903.25,33.74,910.32,857.07,0.0469344803395015583489551587,-0.0143069084886890317535163483,1,-1,-1
12/31/2008 00:00:00,7146,01/02/2009 00:00:00,01/08/2009 00:00:00,902.99,909.73,6.74,943.85,896.81,0.0452496705389871427147587459,-0.0068439296116236060200002215,1,1,1
01/07/2009 00:00:00,-118018,01/09/2009 00:00:00,01/15/2009 00:00:00,909.91,843.74,-66.17,911.93,817.04,0.0022199997801980415645503401,-0.1020650393995010495543515293,1,1,1
01/14/2009 00:00:00,-71725,01/16/2009 00:00:00,01/22/2009 00:00:00,844.45,827.5,-16.95,858.13,804.3,0.0161998934217538042512878205,-0.0475457398306590088223103795,1,1,1
01/21/2009 00:00:00,-12602,01/23/2009 00:00:00,01/29/2009 00:00:00,822.16,845.14,22.98,877.86,806.07,0.0677483701469300379488177484,-0.0195703999221562712853945704,1,-1,-1
01/28/2009 00:00:00,-110030,01/30/2009 00:00:00,02/05/2009 00:00:00,845.69,845.85,0.16,851.85,812.87,0.0072839929525003251782568081,-0.0388085468670553039529851364,1,1,1
02/04/2009 00:00:00,-75645,02/06/2009 00:00:00,02/12/2009 00:00:00,846.09,835.19,-10.90,875.01,808.06,0.0341807609119597205970995993,-0.0449479369806994527768913473,1,1,1
02/11/2009 00:00:00,-8037,02/13/2009 00:00:00,02/19/2009 00:00:00,833.95,778.94,-55.01,839.43,777.03,0.0065711373583548174350980275,-0.0682534924156124467893758619,1,1,1
02/18/2009 00:00:00,72162,02/20/2009 00:00:00,02/26/2009 00:00:00,775.87,752.83,-23.04,780.12,742.37,0.0054777217832884374959722634,-0.0431773364094500367329578409,-1,-1,-1
02/25/2009 00:00:00,553,02/27/2009 00:00:00,03/05/2009 00:00:00,749.93,682.55,-67.38,751.27,677.93,0.0017868334377875268358380115,-0.0960089608363447255077140533,-1,-1,-1
03/04/2009 00:00:00,-14798,03/06/2009 00:00:00,03/12/2009 00:00:00,684.04,750.74,66.70,752.63,666.79,0.1002719139231623881644348284,-0.025217823519092450733875212,1,1,-1
03/11/2009 00:00:00,-1803,03/13/2009 00:00:00,03/19/2009 00:00:00,751.97,784.04,32.07,803.24,742.46,0.0681809114725321488889184409,-0.0126467811215872973655863931,1,-1,-1
03/18/2009 00:00:00,167428,03/20/2009 00:00:00,03/26/2009 00:00:00,784.58,832.86,48.28,832.98,766.2,0.0616890565652960819801677331,-0.0234265466873996278263529532,1,1,1
03/25/2009 00:00:00,4614,03/27/2009 00:00:00,04/02/2009 00:00:00,828.68,834.38,5.70,845.61,779.81,0.0204300815755176907853453685,-0.0589733069459863879905391707,1,1,-1
04/01/2009 00:00:00,7380,04/03/2009 00:00:00,04/09/2009 00:00:00,835.13,856.56,21.43,856.91,814.53,0.0260797720115431130482679343,-0.0246668183396596937003819765,1,1,0
04/08/2009 00:00:00,9637,04/13/2009 00:00:00,04/16/2009 00:00:00,855.33,865.3,9.97,870.35,835.58,0.0175604737352834578466790595,-0.0230905030806823097517917061,1,-1,0
04/15/2009 00:00:00,97925,04/17/2009 00:00:00,04/23/2009 00:00:00,865.18,851.92,-13.26,875.63,826.83,0.0120784114288356180216833491,-0.0443260362005594211609144918,1,-1,-1
04/22/2009 00:00:00,10314,04/24/2009 00:00:00,04/30/2009 00:00:00,853.91,872.81,18.90,888.7,847.12,0.040741998571278003536672483,-0.007951657668840978557459217,1,1,1
04/29/2009 00:00:00,-130100,05/01/2009 00:00:00,05/07/2009 00:00:00,872.74,907.39,34.65,929.58,866.1,0.065128216880170497513577927,-0.0076082223800902903499323968,-1,-1,-1
05/06/2009 00:00:00,13046,05/08/2009 00:00:00,05/14/2009 00:00:00,909.03,893.07,-15.96,930.17,882.52,0.0232555581223942004114275656,-0.0291629539179125001375092131,1,1,0
05/13/2009 00:00:00,116593,05/15/2009 00:00:00,05/21/2009 00:00:00,892.76,888.33,-4.43,924.6,878.94,0.035664680317218513374255119,-0.0154800842331645683050315874,1,1,1
05/20/2009 00:00:00,-14719,05/22/2009 00:00:00,05/28/2009 00:00:00,888.68,906.83,18.15,913.84,881.46,0.0283116532385110500967727416,-0.0081244092361705000675158662,-1,-1,0
05/27/2009 00:00:00,-101517,05/29/2009 00:00:00,06/04/2009 00:00:00,907.02,942.46,35.44,949.38,903.56,0.0467023880399550175299331878,-0.0038146898635090736698198496,-1,-1,-1
06/03/2009 00:00:00,-2420,06/05/2009 00:00:00,06/11/2009 00:00:00,945.67,944.89,-0.78,956.23,926.44,0.0111666860532743980458299407,-0.020334789091332071441411909,1,1,0
06/10/2009 00:00:00,-25398,06/12/2009 00:00:00,06/18/2009 00:00:00,943.44,918.37,-25.07,946.3,903.78,0.0030314593402866107012634614,-0.0420376494530653777664716357,1,1,1
06/17/2009 00:00:00,20230,06/19/2009 00:00:00,06/25/2009 00:00:00,919.96,920.26,0.30,927.09,888.86,0.0077503369711726596808556894,-0.0338058176442454019739988695,-1,-1,-1
06/24/2009 00:00:00,-46956,06/26/2009 00:00:00,07/02/2009 00:00:00,918.84,896.42,-22.42,931.92,896.42,0.0142353402115711114013321144,-0.0244003308519437551695616212,1,1,0
07/01/2009 00:00:00,-19944,07/06/2009 00:00:00,07/09/2009 00:00:00,894.27,882.68,-11.59,898.72,869.32,0.0049761257785679940062844555,-0.0278998512753418989790555425,1,1,0
07/08/2009 00:00:00,-12887,07/10/2009 00:00:00,07/16/2009 00:00:00,880.03,940.74,60.71,943.96,872.81,0.072645250730088746974534959,-0.0082042657636671477108734929,-1,-1,-1
07/15/2009 00:00:00,79711,07/17/2009 00:00:00,07/23/2009 00:00:00,940.56,976.29,35.73,979.42,934.65,0.0413158118567661818491111678,-0.0062834906863995917325848431,1,1,1
07/22/2009 00:00:00,-33450,07/24/2009 00:00:00,07/30/2009 00:00:00,972.16,986.75,14.59,996.68,965.95,0.0252221856484529295589203423,-0.006387837393021724818959842,-1,-1,0
07/29/2009 00:00:00,-38454,07/31/2009 00:00:00,08/06/2009 00:00:00,986.8,997.08,10.28,1008,982.85,0.0214835832995541143088771788,-0.0040028374543980543169841913,-1,-1,0
08/05/2009 00:00:00,-11344,08/07/2009 00:00:00,08/13/2009 00:00:00,999.83,1012.73,12.90,1018,992.4,0.0181730894252022843883460188,-0.0074312633147635097966654331,-1,0,0
08/12/2009 00:00:00,25696,08/14/2009 00:00:00,08/20/2009 00:00:00,1012.23,1007.37,-4.86,1012.6,978.51,0.0003655295733183169832943106,-0.0333125870602531045315787914,-1,-1,-1
08/19/2009 00:00:00,45742,08/21/2009 00:00:00,08/27/2009 00:00:00,1009.06,1030.98,21.92,1037.75,1009.06,0.0284324024339484272491229461,0,1,1,0
08/26/2009 00:00:00,14261,08/28/2009 00:00:00,09/03/2009 00:00:00,1031.62,1003.24,-28.38,1039.47,991.97,0.0076093910548457765456272659,-0.038434694945813380896066381,-1,-1,-1
09/02/2009 00:00:00,8818,09/04/2009 00:00:00,09/10/2009 00:00:00,1003.84,1044.14,40.30,1044.14,1001.65,0.0401458399744979279566464775,-0.0021816225693337583678673892,1,1,1
09/09/2009 00:00:00,4226,09/11/2009 00:00:00,09/17/2009 00:00:00,1043.92,1065.49,21.57,1074.77,1035,0.0295520729557820522645413442,-0.0085447160701969499578511763,1,1,0
09/16/2009 00:00:00,51837,09/18/2009 00:00:00,09/24/2009 00:00:00,1066.6,1050.78,-15.82,1080.15,1045.85,0.0127039189949371835739733733,-0.0194543408963060191261953872,1,0,0
09/23/2009 00:00:00,18848,09/25/2009 00:00:00,10/01/2009 00:00:00,1049.48,1029.85,-19.63,1069.62,1029.45,0.0191904562259404657544688798,-0.0190856424133856767160879674,1,0,0
09/30/2009 00:00:00,-17611,10/02/2009 00:00:00,10/08/2009 00:00:00,1029.71,1065.48,35.77,1070.67,1019.95,0.0397781899758184343164580319,-0.0094783968301754863019685154,-1,-1,-1
10/07/2009 00:00:00,-2934,10/09/2009 00:00:00,10/15/2009 00:00:00,1065.28,1096.56,31.28,1096.56,1063,0.0293631721237608891559026735,-0.0021402823670772003604686092,-1,-1,0
10/14/2009 00:00:00,54701,10/16/2009 00:00:00,10/22/2009 00:00:00,1094.67,1092.91,-1.76,1101.36,1074.31,0.0061114308421716133629312944,-0.018599212548073848739802863,-1,0,0
10/21/2009 00:00:00,8332,10/23/2009 00:00:00,10/29/2009 00:00:00,1095.62,1066.11,-29.51,1095.83,1042.19,0.0001916722951388255051934065,-0.0487669082346068892499224184,-1,-1,-1
10/28/2009 00:00:00,-39582,10/30/2009 00:00:00,11/05/2009 00:00:00,1065.41,1066.63,1.22,1066.65,1029.38,0.0011638711857407007630865113,-0.0338179667921269745919411306,1,1,1
11/04/2009 00:00:00,3530,11/06/2009 00:00:00,11/12/2009 00:00:00,1064.95,1087.24,22.29,1105.37,1059.32,0.0379548335602610451194891779,-0.0052866331752664444340109864,1,1,1
11/11/2009 00:00:00,-30032,11/13/2009 00:00:00,11/19/2009 00:00:00,1087.59,1094.9,7.31,1113.69,1085.33,0.0239980139574655890546989215,-0.0020779889480410816576099449,-1,-1,0
11/18/2009 00:00:00,73686,11/20/2009 00:00:00,11/25/2009 00:00:00,1094.66,1110.63,15.97,1112.38,1086.81,0.0161876747117826539747501507,-0.0071711764383461531434417993,1,0,0
11/25/2009 00:00:00,-2362,11/27/2009 00:00:00,12/03/2009 00:00:00,1105.47,1099.92,-5.55,1117.28,1083.74,0.0106832388034048866093154948,-0.019656797561218305336191846,1,0,0
12/02/2009 00:00:00,-2285,12/04/2009 00:00:00,12/10/2009 00:00:00,1100.43,1102.35,1.92,1119.13,1085.89,0.0169933571422080459456757813,-0.0132130167298237961524131476,1,0,0
12/09/2009 00:00:00,-17691,12/11/2009 00:00:00,12/17/2009 00:00:00,1103.96,1096.08,-7.88,1116.21,1095.88,0.0110964165368310446030653285,-0.0073191057647016196238994166,-1,0,0
12/16/2009 00:00:00,49380,12/18/2009 00:00:00,12/24/2009 00:00:00,1097.86,1126.48,28.62,1126.48,1093.88,0.0260688976736560217149727652,-0.0036252345472100267793707759,1,1,0
12/23/2009 00:00:00,40,12/28/2009 00:00:00,12/31/2009 00:00:00,1127.53,1115.1,-12.43,1130.38,1114.81,0.0025276489317357409558947434,-0.0112812962847995175294670652,-1,0,0
12/30/2009 00:00:00,-1736,01/04/2010 00:00:00,01/07/2010 00:00:00,1116.56,1141.69,25.13,1142.46,1116.56,0.0231962456115211005230350362,0,-1,-1,0
01/06/2010 00:00:00,1237,01/08/2010 00:00:00,01/14/2010 00:00:00,1140.52,1148.46,7.94,1150.41,1131.77,0.0086714831831094588433346193,-0.0076719391154911794619997896,0,0,0
01/13/2010 00:00:00,56396,01/15/2010 00:00:00,01/21/2010 00:00:00,1147.72,1116.48,-31.24,1150.45,1114.84,0.0023786289338863137350573311,-0.0286481023246087896002509323,-1,-1,0
01/20/2010 00:00:00,-39894,01/22/2010 00:00:00,01/28/2010 00:00:00,1115.49,1084.53,-30.96,1115.49,1078.46,0,-0.0331961738787438704067270885,1,1,1
01/27/2010 00:00:00,-4920,01/29/2010 00:00:00,02/04/2010 00:00:00,1087.61,1063.11,-24.50,1104.73,1062.78,0.0157409365489467731999521887,-0.0228298746793427791211923392,1,1,0
02/03/2010 00:00:00,2433,02/05/2010 00:00:00,02/11/2010 00:00:00,1064.12,1078.47,14.35,1080.04,1044.5,0.0149607187159342931248355449,-0.0184377701762959064767131527,1,0,0
02/10/2010 00:00:00,7360,02/12/2010 00:00:00,02/18/2010 00:00:00,1075.95,1106.75,30.80,1108.24,1062.97,0.0300106882290069241135740508,-0.0120637576095543473209721641,1,1,1
02/17/2010 00:00:00,20895,02/19/2010 00:00:00,02/25/2010 00:00:00,1105.49,1102.93,-2.56,1112.42,1086.02,0.0062687134211978398719120028,-0.0176120996119367882115622936,-1,0,0
02/24/2010 00:00:00,8553,02/26/2010 00:00:00,03/04/2010 00:00:00,1103.1,1122.97,19.87,1125.64,1097.56,0.0204333242679720786873356903,-0.0050222101350738826942253649,1,1,0
03/03/2010 00:00:00,-5980,03/05/2010 00:00:00,03/11/2010 00:00:00,1125.12,1150.24,25.12,1150.24,1125.12,0.0223265073947667804323094425,0,-1,-1,0
03/10/2010 00:00:00,2327,03/12/2010 00:00:00,03/18/2010 00:00:00,1151.71,1165.82,14.11,1169.84,1141.45,0.0157418100042545432443931198,-0.0089084925892802875723923557,1,0,0
03/17/2010 00:00:00,25523,03/19/2010 00:00:00,03/25/2010 00:00:00,1166.68,1165.73,-0.95,1180.69,1152.88,0.0120084341893235505879932801,-0.0118284362464428977954537662,1,0,0
03/24/2010 00:00:00,5152,03/26/2010 00:00:00,04/01/2010 00:00:00,1167.57,1178.1,10.53,1181.43,1161.48,0.0118708086024820781623371618,-0.0052159613556360646470875408,1,0,0
03/31/2010 00:00:00,-5999,04/05/2010 00:00:00,04/08/2010 00:00:00,1178.71,1186.43,7.72,1191.8,1175.12,0.0111053609454403542856173274,-0.0030457025052811972410516582,-1,0,0
04/07/2010 00:00:00,425,04/09/2010 00:00:00,04/15/2010 00:00:00,1187.47,1211.67,24.20,1213.92,1187.15,0.0222742469283434528872308353,-0.0002694804921387487683899383,1,1,0
04/14/2010 00:00:00,31770,04/16/2010 00:00:00,04/22/2010 00:00:00,1210.17,1208.67,-1.50,1210.99,1183.68,0.0006775907517125693084442682,-0.0218894866010560499764495897,-1,-1,0
04/21/2010 00:00:00,-1789,04/23/2010 00:00:00,04/29/2010 00:00:00,1207.87,1206.78,-1.09,1219.8,1181.62,0.0098768907249952395539255052,-0.0217324712096500451207497496,1,1,0
04/28/2010 00:00:00,-7084,04/30/2010 00:00:00,05/06/2010 00:00:00,1206.77,1128.15,-78.62,1207.99,1065.79,0.0010109631495645400531998641,-0.1168242498570564399181285581,1,1,1
05/05/2010 00:00:00,-4308,05/07/2010 00:00:00,05/13/2010 00:00:00,1127.04,1157.43,30.39,1173.57,1094.15,0.0412851362862010221465076661,-0.0291826377058489494605337876,1,1,-1
05/12/2010 00:00:00,9939,05/14/2010 00:00:00,05/20/2010 00:00:00,1157.18,1071.59,-85.59,1157.19,1071.58,0.0000086416979208074802537203,-0.0739729342021120309718453482,-1,-1,-1
05/19/2010 00:00:00,14787,05/21/2010 00:00:00,05/27/2010 00:00:00,1067.26,1103.06,35.80,1103.52,1040.78,0.0339748514888593220021363117,-0.0248111987706838071322826678,1,1,1
05/26/2010 00:00:00,-16849,05/28/2010 00:00:00,06/03/2010 00:00:00,1102.59,1102.83,0.24,1105.67,1069.89,0.0027934227591398434594908352,-0.0296574429298288575082306206,1,1,0
06/02/2010 00:00:00,2175,06/04/2010 00:00:00,06/10/2010 00:00:00,1098.43,1086.84,-11.59,1098.43,1042.17,0,-0.0512185573955554746319747276,-1,-1,-1
06/09/2010 00:00:00,-4687,06/11/2010 00:00:00,06/17/2010 00:00:00,1082.65,1116.04,33.39,1118.74,1077.12,0.0333348727658984898166535815,-0.0051078372511892116565833834,-1,-1,-1
06/16/2010 00:00:00,12787,06/18/2010 00:00:00,06/24/2010 00:00:00,1116.16,1073.69,-42.47,1131.23,1071.6,0.0135016485091743119266055046,-0.0399225917431192660550458716,1,-1,-1
06/23/2010 00:00:00,181,06/25/2010 00:00:00,07/01/2010 00:00:00,1075.1,1027.37,-47.73,1083.56,1010.91,0.0078690354385638545251604502,-0.0597060738535950144172635104,-1,-1,-1
06/30/2010 00:00:00,-13646,07/02/2010 00:00:00,07/08/2010 00:00:00,1027.65,1070.25,42.60,1071.25,1015.93,0.0424268963168393908431859096,-0.0114046611200311390064710748,1,-1,-1
07/07/2010 00:00:00,1166,07/09/2010 00:00:00,07/15/2010 00:00:00,1070.5,1096.48,25.98,1099.46,1068.1,0.0270527790751985053713218122,-0.0022419430172816440915460065,1,1,0
07/14/2010 00:00:00,8700,07/16/2010 00:00:00,07/22/2010 00:00:00,1093.85,1093.67,-0.18,1097.5,1056.88,0.0033368377748320153585957855,-0.0337980527494629062485715592,-1,-1,-1
07/21/2010 00:00:00,-8395,07/23/2010 00:00:00,07/29/2010 00:00:00,1092.17,1101.53,9.36,1120.95,1087.88,0.026351209060860488751751101,-0.0039279599329774668778669987,-1,-1,0
07/28/2010 00:00:00,-7024,07/30/2010 00:00:00,08/05/2010 00:00:00,1098.44,1125.81,27.37,1128.75,1088.01,0.0275936783074177925057354066,-0.0094952842212592403772622993,-1,-1,0
08/04/2010 00:00:00,1181,08/06/2010 00:00:00,08/12/2010 00:00:00,1122.07,1083.61,-38.46,1129.24,1076.69,0.0063899756699671143511545625,-0.0404431096099173848333882913,-1,-1,-1
08/11/2010 00:00:00,1054,08/13/2010 00:00:00,08/19/2010 00:00:00,1082.22,1075.63,-6.59,1100.14,1069.49,0.016558555561715732475836706,-0.0117628578292768568313281957,1,0,0
08/18/2010 00:00:00,-13871,08/20/2010 00:00:00,08/26/2010 00:00:00,1075.63,1047.22,-28.41,1081.58,1039.83,0.0055316419214785753465410968,-0.0332828203006610079674237424,1,1,1
08/25/2010 00:00:00,-12647,08/27/2010 00:00:00,09/02/2010 00:00:00,1049.27,1090.1,40.83,1090.1,1039.7,0.0389127679243664643037540385,-0.0091206267214349023606888599,-1,-1,-1
09/01/2010 00:00:00,981,09/03/2010 00:00:00,09/09/2010 00:00:00,1093.61,1104.18,10.57,1110.27,1091.15,0.0152339499455930359085963003,-0.0022494307842832453982681212,1,0,0
09/08/2010 00:00:00,3806,09/10/2010 00:00:00,09/16/2010 00:00:00,1104.57,1124.66,20.09,1127.36,1103.92,0.0206324633115148881465185547,-0.0005884642892709380120770979,1,1,0
09/15/2010 00:00:00,-9723,09/17/2010 00:00:00,09/23/2010 00:00:00,1126.39,1124.83,-1.56,1148.59,1122.43,0.0197089817913866422819804863,-0.0035156562114365361908397624,-1,0,0
09/22/2010 00:00:00,11092,09/24/2010 00:00:00,09/30/2010 00:00:00,1131.69,1141.2,9.51,1157.16,1131.69,0.0225061633486202051798637436,0,1,1,0
09/29/2010 00:00:00,-8480,10/01/2010 00:00:00,10/07/2010 00:00:00,1143.49,1158.06,14.57,1163.87,1131.87,0.0178226307182397747247461718,-0.0101618728629021679245118016,1,0,0
10/06/2010 00:00:00,9401,10/08/2010 00:00:00,10/14/2010 00:00:00,1158.36,1173.81,15.45,1184.38,1155.58,0.0224627922234883801236230533,-0.002399944749473393418281018,1,1,0
10/13/2010 00:00:00,1793,10/15/2010 00:00:00,10/21/2010 00:00:00,1177.47,1180.26,2.79,1189.43,1159.71,0.0101573713130695474194671626,-0.0150831868327855486763993987,1,0,0
10/20/2010 00:00:00,-4658,10/22/2010 00:00:00,10/28/2010 00:00:00,1180.52,1183.78,3.26,1196.14,1171.7,0.0132314573238911666045471487,-0.0074712838410192118727340494,-1,0,0
10/27/2010 00:00:00,-9835,10/29/2010 00:00:00,11/04/2010 00:00:00,1183.87,1221.06,37.19,1221.25,1177.65,0.0315744127311275731288063723,-0.0052539552484647807614011674,-1,-1,-1
11/03/2010 00:00:00,4961,11/05/2010 00:00:00,11/11/2010 00:00:00,1221.2,1213.54,-7.66,1227.08,1204.33,0.0048149361283982967572879135,-0.0138142810350474942679331805,-1,0,0
